USD,AFN,ALL,DZD,ADF,ADP,AOA,AON,ARS,AMD,AWG,AUD,ATS,AZM,AZN,BSD,BHD,BDT,BBD,BYR,BEF,BZD,BMD,BTN,BOB,BAM,BWP,BRL,GBP,BND,BGN,BIF,XOF,XAF,XPF,KHR,CAD,CVE,KYD,CLP,CNY,COP,KMF,CDF,CRC,HRK,CUC,CUP,CYP,CZK,DKK,DJF,DOP,NLG,XEU,XCD,ECS,EGP,SVC,EEK,ETB,EUR,FKP,FJD,FIM,FRF,GMD,GEL,DEM,GHC,GHS,GIP,XAU,GRD,GTQ,GNF,GYD,HTG,HNL,HKD,HUF,ISK,INR,IDR,IRR,IQD,IEP,ILS,ITL,JMD,JPY,JOD,KZT,KES,KWD,KGS,LAK,LVL,LBP,LSL,LRD,LYD,LTL,LUF,MOP,MKD,MGA,MGF,MWK,MYR,MVR,MTL,MRO,MUR,MXN,MDL,MNT,MAD,MZM,MZN,MMK,ANG,NAD,NPR,NZD,NIO,NGN,KPW,NOK,OMR,PKR,XPD,PAB,PGK,PYG,PEN,PHP,XPT,PLN,PTE,QAR,ROL,RON,RUB,RWF,WST,STD,SAR,RSD,SCR,SLL,XAG,SGD,SKK,SIT,SBD,SOS,ZAR,KRW,ESP,LKR,SHP,SDD,SDP,SDG,SRD,SRG,SZL,SEK,CHF,SYP,TWD,TZS,THB,TOP,TTD,TND,TRL,TRY,TMM,UGX,UAH,UYU,AED,VUV,VEB,VND,YER,YUN,ZMK,ZWD
1,77.972692,103.46209,133.366527,5.496542,139.421909,625.65201,625.65201,90.31822,522.040974,1.80011,1.300744,11.530341,8500,1.7,1,0.377112,84.90814,2,26163.159398,33.802518,2.018608,1,73.079685,6.909638,1.638873,11.046605,5.67879,0.722148,1.34044,1.638873,1957.311118,549.65428,549.65428,99.993109,4077.017018,1.267427,92.395736,0.833333,732.740602,6.48626,3640.986137,412.24071,1995.23669,613.261357,6.350164,1,25,0.490426,22.044804,6.231174,177.71,58.034006,1.846582,0.837942,2.7,24840.5,15.695248,8.75,13.110952,40.432026,0.837942,0.722148,2.036748,4.98218,5.496542,51.371912,3.325,1.638873,57446.625964,5.744662,0.722148,0.000589,285.528924,7.70998,10135.387312,209.486204,76.88126,24.165983,7.76271,306.927961,128.18636,73.079685,14378.086344,42105,1463.407318,0.659933,3.321021,1622.483019,150.67894,108.236572,0.709,420.270722,109.684526,0.302897,84.8,9369.424739,0.58891,1507.5,15.330568,173.845036,4.46006,2.893248,33.802518,7.995592,51.42603,3756.879082,9150.23,780.70361,4.072692,15.40042,0.359728,359.62847,39.859938,21.223654,17.57299,2623.5,9.000928,74543.50985,74.54351,1412.127806,1.79,15.330568,116.696159,1.397312,34.974628,380.658684,135,8.57372,0.384992,157.16519,0.000426,1,3.526036,6665.581374,3.682678,48.62738,0.000881,3.83548,167.992398,3.649222,40902.059982,4.090206,74.433612,988.644753,2.511608,20577.85271,3.75168,98.259814,21.207773,10203.417998,0.03965,1.34044,25.243857,200.804552,8.018414,581.048538,15.330568,1129.012834,139.421909,195.753116,0.722148,36491.13333,2266.65,364.911333,14.153991,14153.991148,15.330568,8.525858,0.929548,512.795,27.928219,2318.897478,30.4876,2.279787,6.796584,2.741438,7529128.759786,7.529128,17505.028343,3664.22459,27.816499,43.75947,3.673087,113.14,187280004719802,23032.482897,250.384113,98.259814,5252.55,374.8
1,78.138925,103.6175,133.131,5.506229,139.667597,624.234,624.234,90.281475,522.234975,1.8,1.300882,11.55066,8500,1.7,1,0.377122,84.781912,2,26086.70157,33.862086,2.015596,1,73.18,6.896468,1.641761,11.062713,5.6907,0.722862,1.342315,1.641761,1960.25,550.622877,550.622877,100.169316,4079.475,1.2657,92.558554,0.833333,733.5475,6.4968,3635.4725,412.967158,1996,612.37411,6.35925,1,25,0.49129,22.1035,6.24358,177.71,57.9025,1.849836,0.839419,2.7,24840.5,15.6946,8.75,13.134056,40.469825,0.839419,0.722862,2.03887,4.99096,5.506229,51.3675,3.325,1.641761,57362.5,5.73625,0.722862,0.000587,286.03208,7.70337,10139.25,209.177594,76.963806,24.226675,7.76323,308.36,128.34,73.18,14401.775,42105,1462.468416,0.661096,3.331805,1625.342146,150.285142,108.339,0.709,419.114694,109.59975,0.302975,84.8,9359.725,0.589947,1507.5,15.36755,173.832475,4.452738,2.898346,33.862086,7.996127,51.47083,3753.025,9150.23,778.2475,4.074425,15.399975,0.360362,359.74975,39.85,21.31285,17.570812,2623.5,9.0203,74530,74.53,1409.945684,1.79,15.36755,116.546432,1.396036,34.97875,381,135,8.54998,0.38496,156.89,0.000427,1,3.532689,6653.008281,3.690925,48.6065,0.000884,3.8507,168.288433,3.640975,40982,4.0982,74.35725,988.5025,2.511622,20626.475,3.75189,98.577986,21.2161,10205,0.039621,1.342315,25.288342,201.158409,8.016038,581.875,15.36755,1128.22,139.667597,195.106535,0.722862,37678.415842,2266.65,376.784158,14.153974,14153.973684,15.36755,8.531485,0.93057,512.795,27.9415,2318.925,30.52,2.28013,6.787088,2.740475,7543135,7.543135,17524.875,3656.751596,27.799638,43.927095,3.67305,113.14,187601635675000,23034,250.3725,98.577986,5252.55,374.8
1,78.142952,103.6175,133.131,5.505857,139.658166,624.234,624.234,90.279493,522.216125,1.8,1.300648,11.54988,8500,1.7,1,0.377122,84.781912,2,26086.70157,33.859798,2.015596,1,73.18,6.896468,1.64165,11.061838,5.6907,0.722813,1.34225,1.64165,1960.25,550.585697,550.585697,100.162552,4078.812112,1.26557,92.552304,0.833333,733.5475,6.4968,3635.4725,412.939272,1996,612.37411,6.359133,1,25,0.491257,22.102466,6.243036,177.71,57.9025,1.849712,0.839362,2.7,24840.5,15.69424,8.75,13.133169,40.4606,0.839362,0.722813,2.038856,4.990623,5.505857,51.3675,3.325,1.64165,57362.5,5.73625,0.722813,0.000587,286.012766,7.703366,10137.233674,209.177954,76.963806,24.226675,7.763294,308.308958,128.339167,73.18,14401.775,42105,1462.46755,0.661052,3.331805,1625.232397,150.285142,108.34328,0.709,419.114694,109.59975,0.302975,84.8,9359.725,0.589908,1507.5,15.36575,173.831934,4.452738,2.898151,33.859798,7.996192,51.47083,3753.025,9150.23,778.2475,4.074425,15.399975,0.360338,359.74975,39.85,21.309357,17.570812,2623.5,9.020183,74530,74.53,1409.945684,1.79,15.36575,116.546432,1.395806,34.97875,381,135,8.549516,0.38496,156.89,0.000427,1,3.532603,6653.008281,3.690925,48.606502,0.000884,3.850472,168.27707,3.640975,40982,4.0982,74.354324,988.125419,2.51185,20625.81778,3.75189,98.576949,21.2161,10205,0.039604,1.34225,25.286634,201.144826,8.016038,581.875,15.36575,1128.219116,139.658166,195.106535,0.722813,37669.600502,2266.65,376.696005,14.153974,14153.973794,15.36575,8.531473,0.930566,512.795,27.941804,2318.925,30.519093,2.280278,6.787088,2.740475,7542057.615192,7.542058,17524.728148,3656.751596,27.799638,43.927095,3.67305,113.14,187605918229058,23034,250.3725,98.576949,5252.55,374.8
1,78.227438,103.791334,133.291545,5.522094,140.07004,622.123791,622.123791,90.440776,521.774257,1.8,1.303257,11.583942,8500,1.7,1,0.37709,84.819275,2,26095.501072,33.959656,2.016385,1,73.284992,6.90171,1.646492,11.084277,5.734201,0.723099,1.347432,1.646492,1956.91478,552.209458,552.209458,100.457947,4067.241376,1.2663,92.825256,0.833333,735.394836,6.51963,3625.841487,414.157094,1996.633102,612.614791,6.377725,1,25,0.492706,22.209196,6.260204,177.71,57.834448,1.855166,0.841838,2.7,24840.5,15.719872,8.75,13.1719,40.367358,0.841838,0.723099,2.040891,5.00534,5.522094,51.367206,3.326436,1.646492,57362.835498,5.736284,0.723099,0.00059,286.856262,7.70984,10119.118198,209.222416,76.404824,24.141623,7.767782,309.325044,128.37896,73.284992,14385.470468,42105,1460.585863,0.663002,3.335714,1630.025456,150.36113,108.635218,0.709,419.981586,109.658858,0.30297,84.8,9361.684786,0.591647,1507.5,15.454398,173.832236,4.458717,2.906698,33.959656,8.000815,51.705555,3764.603312,9150.23,779.97884,4.095895,15.396692,0.361401,359.675258,39.969744,21.427825,17.554735,2623.5,9.027436,74530,74.53,1410.485966,1.79,15.454398,116.668116,1.400479,34.943738,380.774913,135,8.544618,0.384814,157.087115,0.000428,1,3.52829,6662.029372,3.691319,48.663455,0.000876,3.86549,168.773344,3.640992,41120.906524,4.11209,74.416024,991.48433,2.5181,20609.643901,3.751918,98.88168,21.206938,10203.589121,0.03947,1.347432,25.361208,201.738032,8.00712,581.341849,15.454398,1136.698502,140.07004,196.016544,0.723099,37588.404763,2266.65,375.884048,14.153996,14153.99594,15.454398,8.561398,0.933634,512.795,28.167516,2318.946799,30.742376,2.282533,6.789732,2.743027,7645368.499539,7.645368,17524.82092,3660.474413,27.776833,44.020996,3.673108,113.14,187934311829876,23039.167564,250.379683,98.88168,5252.55,374.8
1,78.227146,103.920892,133.467304,5.520298,140.02446,618.298425,618.298425,90.555887,521.960964,1.8,1.300535,11.580172,8500,1.7,1,0.3771,84.860474,2,26081.855892,33.948606,2.017204,1,73.011668,6.90556,1.645956,11.0956,5.845064,0.720935,1.346564,1.645956,1954.797716,552.029768,552.029768,100.425258,4065.192483,1.263911,92.79505,0.833333,735.400922,6.515222,3601.05864,414.022326,1997.447917,612.840632,6.382552,1,25,0.492546,22.127563,6.258422,177.71,57.829978,1.854563,0.841564,2.7,24840.5,15.728554,8.75,13.167614,40.320025,0.841564,0.720935,2.048554,5.003712,5.520298,51.346478,3.329048,1.645956,57389.652326,5.738966,0.720935,0.000587,286.762918,7.719102,10106.151554,209.280966,76.02221,24.13839,7.764098,308.90949,127.732408,73.011668,14401.62913,42105,1461.739964,0.662786,3.330737,1629.495043,150.101763,108.803586,0.709,420.130494,109.682722,0.302829,84.8,9368.210348,0.591454,1507.5,15.395534,173.866012,4.467346,2.905752,33.948606,7.99702,51.884633,3774.242934,9150.23,780.923038,4.119502,15.400121,0.361284,359.771531,39.974938,21.32836,17.586622,2623.5,9.038134,74442.04342,74.442043,1411.049734,1.79,15.395534,116.818544,1.398464,34.969764,380.478504,135,8.492584,0.384871,157.133658,0.000432,1,3.526138,6657.419728,3.700974,48.532218,0.000858,3.85763,168.718426,3.640976,41121.149267,4.112115,74.134902,990.05802,2.519845,20680.41971,3.751748,98.996336,21.20666,10202.39699,0.038944,1.346564,25.352956,201.672386,7.98019,581.243022,15.395534,1138.16506,140.02446,196.553418,0.720935,37613.512066,2266.65,376.13512,14.154,14154,15.395534,8.53615,0.93215,512.795,28.303872,2318.913846,30.791386,2.288832,6.794499,2.746997,7668758.910678,7.668759,17522.897771,3662.753341,27.765916,44.243538,3.673075,113.14,188489988130197,23066.62642,250.38773,98.996336,5252.55,374.8
1,77.895848,103.67925,133.457952,5.512908,139.837,618.893737,618.893737,90.636778,522.227874,1.8,1.297357,11.56467,8500,1.7,1,0.37711,84.841453,2,26052.968434,33.903156,2.01672,1,72.823638,6.903861,1.643752,11.07753,5.754208,0.719733,1.345675,1.643752,1958.561614,551.290729,551.290729,100.290812,4065.206782,1.264793,92.670818,0.833333,730.907188,6.508384,3576.677681,413.468047,1996.075374,612.406296,6.377204,1,25,0.491886,22.03485,6.25009,177.71,57.729862,1.85208,0.840437,2.7,24840.5,15.733484,8.75,13.149986,40.347592,0.840437,0.719733,2.04407,4.997014,5.512908,51.307932,3.323608,1.643752,57426.292702,5.742629,0.719733,0.000582,286.37901,7.721152,10111.484758,209.257674,76.396084,24.120598,7.762086,308.365844,127.834103,72.823638,14416.921715,42105,1461.134328,0.661898,3.323905,1627.313528,149.804332,108.635138,0.709,420.215078,109.684994,0.302731,84.8,9372.04936,0.590663,1507.5,15.217004,173.893392,4.47322,2.901862,33.903156,7.994949,51.867438,3774.269636,9150.23,780.666071,4.126098,15.395728,0.3608,359.71686,39.949342,21.102469,17.6391,2623.5,9.027586,74293.576443,74.293576,1410.71636,1.79,15.217004,116.77512,1.395078,34.953614,380.560868,135,8.467313,0.384958,157.080598,0.000434,1,3.534748,6647.230018,3.701532,48.546194,0.000847,3.843675,168.49255,3.642466,41072.380714,4.107238,73.867202,984.100237,2.516686,20736.170237,3.751192,98.852446,21.207732,10209.45544,0.038564,1.345675,25.319014,201.402394,7.97837,581.582974,15.217004,1139.99106,139.837,196.567692,0.719733,37614.799308,2266.65,376.147993,14.154,14154,15.217004,8.508064,0.929996,512.795,28.308371,2319.216048,30.73715,2.279946,6.795506,2.745948,7572708.044492,7.572708,17515.890504,3662.04273,27.751124,44.503074,3.673084,113.14,187934106158287,23066.130754,250.373628,98.852446,5252.55,374.8
1,77.725464,103.437772,133.283802,5.486964,139.178946,619.918,619.918,90.746666,522.488995,1.8,1.287682,11.510248,8500,1.7,1,0.377041,84.796738,2,25990.620214,33.743613,2.015698,1,72.6584,6.900256,1.636017,11.032753,5.617018,0.71647,1.34128,1.636017,1961.113822,548.696426,548.696426,99.818856,4056.225108,1.257904,92.234722,0.833333,719.63547,6.494388,3549.716578,411.52232,1996.749499,611.609786,6.347926,1,25,0.489572,21.909604,6.220502,177.71,57.564451,1.843364,0.836482,2.7,24840.5,15.714191,8.75,13.088104,40.283838,0.836482,0.71647,2.038362,4.973498,5.486964,51.375198,3.321728,1.636017,57393.711896,5.739371,0.71647,0.000578,285.031347,7.720933,10064.571154,209.066962,76.706533,24.148092,7.759722,306.046314,128.024466,72.6584,14334.159772,42105,1460.701758,0.658784,3.310828,1619.655602,149.441439,108.531288,0.709,419.573108,109.58101,0.302496,84.799884,9371.949053,0.587884,1507.5,14.95202,173.876652,4.466745,2.888206,33.743613,7.992514,51.699318,3768.618682,9150.23,780.661464,4.11079,15.393754,0.359102,359.448335,40.091772,20.764873,17.642301,2623.5,8.998796,74106.9098,74.10691,1409.988596,1.79,14.95202,116.571398,1.385643,35.003824,380.838136,135,8.421927,0.385004,156.993927,0.000428,1,3.52511,6634.88335,3.693187,48.466213,0.000828,3.830211,167.699646,3.641183,40862.90827,4.086291,73.499956,981.445363,2.512989,20681.957464,3.750786,98.444716,21.206549,10211.737412,0.038172,1.34128,25.199866,200.454621,7.991313,580.867729,14.95202,1133.04838,139.178946,196.43058,0.71647,37631.25986,2266.65,376.312599,14.153996,14153.995974,14.95202,8.4642,0.926808,512.795,28.171237,2318.119882,30.59115,2.26907,6.792896,2.742358,7481423.10297,7.481423,17515.213804,3662.274236,27.749638,44.576392,3.673079,113.14,187248164761832,23052.315053,250.380281,98.444716,5252.55,374.8
1,77.839034,103.174334,133.243382,5.490073,139.257807,619.918,619.918,90.807478,524.1818,1.8,1.288303,11.51677,8500,1.7,1,0.377074,84.775084,2,25950.633034,33.762732,2.015748,1,72.757921,6.90015,1.636944,11.01253,5.548881,0.717641,1.343934,1.636944,1959.83404,549.007328,549.007328,99.875415,4059.63319,1.252144,92.286984,0.833333,717.692748,6.501986,3564.219102,411.755496,1997.3125,611.366086,6.351408,1,25,0.489849,21.917464,6.223952,177.71,57.418634,1.844409,0.836956,2.7,24840.5,15.700132,8.75,13.09552,40.3525,0.836956,0.717641,2.033121,4.976316,5.490073,51.366256,3.326447,1.636944,57407.583359,5.740758,0.717641,0.000583,285.192851,7.723156,10063.919149,209.075098,77.119138,24.147438,7.762515,306.419555,128.541518,72.757921,14380.815696,42105,1461.63499,0.659156,3.318478,1620.57333,148.725538,108.937505,0.709,419.126556,109.642966,0.302489,84.799856,9372.237342,0.588216,1507.5,14.943062,173.836964,4.479394,2.889842,33.762732,7.99539,51.651642,3775.28898,9150.23,780.977258,4.115724,15.420579,0.359306,359.732262,40.148788,20.741866,17.670095,2623.5,8.992646,73908.6256,73.908626,1410.015852,1.79,14.943062,116.501113,1.391065,35.033518,380.933702,135,8.442966,0.385004,157.098702,0.000424,1,3.51835,6631.303945,3.696242,48.43442,0.000838,3.837624,167.794668,3.64112,40879.354069,4.087936,73.41974,984.301952,2.504944,20614.255912,3.750694,98.441618,21.205785,10210.581599,0.03877,1.343934,25.214144,200.568202,7.96987,581.077166,14.943062,1134.72572,139.257807,196.463484,0.717641,37642.633506,2266.65,376.426335,14.153984,14153.984721,14.943062,8.485072,0.928651,512.795,28.187942,2318.934943,30.70433,2.263108,6.795158,2.740556,7553220.52397,7.55322,17507.140784,3665.667299,27.747086,44.53563,3.673078,113.14,185732533308157,23054.771741,250.386662,98.441618,5252.55,374.8
1,77.982575,103.24,133.242324,5.488032,139.206043,619.918,619.918,90.78635,526.314975,1.8,1.288129,11.512488,8500,1.7,1,0.377106,84.724022,2,25938.600906,33.750182,2.01509,1,72.733,6.900423,1.636336,11.023282,5.552175,0.71836,1.344635,1.636336,1960.25,548.803254,548.803254,99.83829,4060.975,1.24769,92.25268,0.833333,724.065,6.5085,3575.2175,411.60244,1996,611.160238,6.34805,1,25,0.489666,21.901,6.22121,177.71,57.3475,1.843724,0.836645,2.7,24840.5,15.699825,8.75,13.090652,40.4283,0.836645,0.71836,2.04116,4.974466,5.488032,51.3525,3.33,1.636336,57375,5.7375,0.71836,0.000579,285.08684,7.720321,10053.475,209.095864,77.313314,24.1698,7.76295,307.07,128.42,72.733,14388.104344,42105,1462.468416,0.658912,3.325505,1619.970937,148.508177,109.024,0.709,418.930694,109.65475,0.30235,84.7999,9372.175,0.587998,1507.5,14.95525,173.744975,4.493975,2.888768,33.750182,7.995838,51.675032,3778.825,9150.23,780.2475,4.116792,15.449975,0.359172,359.64975,40.15,20.6905,17.640384,2623.5,8.9962,73840,73.84,1409.534345,1.79,14.95525,116.511086,1.393612,35.13725,381,135,8.432045,0.385024,157.08335,0.00042,1,3.51579,6631.751072,3.706475,48.44775,0.000836,3.83385,167.732296,3.641375,40866.25,4.086625,73.26,986.585,2.504859,20699.975,3.75073,98.49639,21.205064,10200,0.038578,1.344635,25.204772,200.493648,7.969266,581.675,14.95525,1136.4775,139.206043,196.409666,0.71836,37628.910892,2266.65,376.289108,14.154,14154,14.95525,8.483105,0.929485,512.795,28.1657,2318.952632,30.71,2.263261,6.794626,2.7382,7568860,7.56886,17524.875,3666.697702,27.725517,44.45553,3.67305,113.14,185389871512500,23056.5,250.3725,98.49639,5252.55,374.8
1,77.984226,103.237644,133.242283,5.48822,139.210822,619.918,619.918,90.760845,526.313134,1.8,1.288238,11.512884,8500,1.7,1,0.377104,84.72488,2,25938.600906,33.751341,2.015094,1,72.733,6.900392,1.636392,11.02268,5.552175,0.718336,1.344708,1.636392,1960.254462,548.822096,548.822096,99.841718,4060.956705,1.247698,92.255846,0.833333,724.064331,6.508502,3575.240122,411.616572,1996,611.169515,6.348038,1,25,0.489684,21.901554,6.221503,177.71,57.348348,1.843786,0.836674,2.7,24840.5,15.700452,8.75,13.091102,40.414988,0.836674,0.718336,2.04111,4.974637,5.48822,51.352544,3.33,1.636392,57374.553778,5.737456,0.718336,0.000579,285.096628,7.7203,10053.44778,209.095708,77.30517,24.167833,7.763004,307.051679,128.42,72.733,14388.0764,42105,1462.467117,0.658934,3.325672,1620.026556,148.452444,109.028937,0.709,418.969656,109.64539,0.30236,84.7999,9372.035332,0.588018,1507.5,14.952686,173.74553,4.493956,2.888868,33.751341,7.995894,51.675237,3778.84865,9150.23,780.251918,4.116784,15.446758,0.359184,359.650638,40.14528,20.693217,17.641046,2623.5,8.997303,73840,73.84,1409.534345,1.79,14.952686,116.515413,1.39349,35.13729,380.998929,135,8.431469,0.385024,157.087705,0.00042,1,3.515864,6632.293658,3.70658,48.44775,0.000836,3.833862,167.738056,3.641344,40868.355472,4.086836,73.271837,986.117941,2.50513,20699.974554,3.750735,98.511305,21.205076,10200,0.038568,1.344708,25.205638,200.500532,7.969266,581.615652,14.952686,1136.4775,139.210822,196.406312,0.718336,37615.708231,2266.65,376.157082,14.153998,14153.997599,14.952686,8.484212,0.929454,512.795,28.1657,2318.953748,30.71262,2.26319,6.794572,2.739084,7568391.715384,7.568392,17524.728148,3666.292904,27.725143,44.396066,3.673046,113.14,185385324899144,23056.235912,250.372902,98.511305,5252.55,374.8
1,78.027298,103.17475,133.326078,5.496903,139.431046,619.918733,619.918733,90.844605,526.396086,1.8,1.291044,11.531096,8500,1.7,1,0.37705,84.683382,2,25927.124092,33.804734,2.01447,1,72.665406,6.89983,1.638981,11.027786,5.574808,0.718806,1.345486,1.638981,1954.04213,549.690302,549.690302,99.999662,4056.913416,1.247436,92.40179,0.833333,723.124572,6.502152,3570.012863,412.267727,1987.623008,610.598472,6.354382,1,25,0.490458,21.93893,6.231606,177.71,57.322382,1.846704,0.837998,2.7,24840.5,15.708568,8.75,13.111812,40.476422,0.837998,0.718806,2.036873,4.982506,5.496903,51.318906,3.328916,1.638981,57356.095792,5.73561,0.718806,0.000578,285.547636,7.720737,10078.858603,209.055657,77.65902,24.109655,7.764422,307.710948,128.263172,72.665406,14404.01782,42105,1460.932896,0.659976,3.315488,1622.58935,146.772741,109.138408,0.709,418.90424,109.599743,0.302177,84.799958,9368.230797,0.588948,1507.5,14.914592,173.704272,4.495932,2.893438,33.804734,7.997356,51.648742,3768.901493,9150.23,781.051838,4.114804,15.404832,0.359752,359.475506,40.179354,20.705284,17.639194,2623.5,8.998563,73714.876487,73.714876,1409.102424,1.79,14.914592,116.203077,1.389732,34.998644,380.939007,135,8.451187,0.384951,157.003126,0.00042,1,3.517969,6616.095128,3.707521,48.533744,0.000828,3.842688,168.003408,3.645146,40937.986526,4.093798,73.114897,988.826046,2.506982,20667.105115,3.750688,98.556554,21.204402,10195.398729,0.038313,1.345486,25.245512,200.817712,7.95698,581.24444,14.914592,1134.377866,139.431046,197.013377,0.718806,37564.214484,2266.65,375.642145,14.154,14154,14.914592,8.512568,0.928853,512.795,28.231342,2318.881872,30.738728,2.260688,6.791366,2.742539,7551431.634192,7.551432,17521.002042,3663.471702,27.663628,44.460454,3.673096,113.14,185060908336266,23074.50764,250.377884,98.556554,5252.55,374.8
1,77.954736,103.219224,133.349694,5.503454,139.597228,620.064745,620.064745,91.096578,526.675484,1.8,1.291378,11.54484,8500,1.7,1,0.377022,84.701248,2,25907.773999,33.845024,2.014598,1,72.622038,6.901105,1.640934,11.021094,5.608688,0.720698,1.345301,1.640934,1953.366038,550.345453,550.345453,100.118847,4055.547252,1.246604,92.51192,0.833333,724.61352,6.501946,3557.981034,412.75909,1974.455754,610.512811,6.358715,1,25,0.491042,21.952073,6.238792,177.71,57.261504,1.848904,0.838996,2.7,24840.5,15.704521,8.75,13.127438,40.491068,0.838996,0.720698,2.03762,4.988445,5.503454,51.246957,3.326356,1.640934,57352.794814,5.73528,0.720698,0.000577,285.887967,7.72241,10079.612256,209.084223,77.872518,24.102519,7.76539,308.170887,127.441978,72.622038,14416.97874,42105,1460.024231,0.660764,3.301248,1624.523239,146.688126,109.077374,0.709,418.91575,109.673764,0.301954,84.8,9395.566846,0.58965,1507.5,14.86416,173.581318,4.497374,2.896886,33.845024,7.998352,51.634566,3768.122694,9150.23,782.197092,4.113874,15.456226,0.360182,359.348676,40.20679,20.629006,17.6086,2623.5,9.001177,73486.403388,73.486403,1409.201634,1.79,14.86416,116.020474,1.390374,34.929405,380.902952,135,8.468332,0.384962,156.679604,0.000408,1,3.519369,6612.149612,3.69839,48.626108,0.000822,3.853422,168.203643,3.656738,40988.965336,4.098896,72.838084,989.635286,2.506634,20629.708502,3.750438,98.55728,21.206176,10179.552228,0.038379,1.345301,25.2756,201.057058,7.916818,581.492304,14.86416,1131.086451,139.597228,198.203178,0.720698,37634.389468,2266.65,376.343895,14.154,14154,14.86416,8.509116,0.926168,512.795,28.24388,2318.910344,30.747084,2.261226,6.790214,2.746366,7511788.166652,7.511788,17518.459328,3663.748878,27.682502,44.454506,3.673086,113.14,182945073148832,23081.579502,250.382646,98.55728,5252.55,374.8
1,77.629067,103.443032,133.45643,5.502374,139.5698,618.025681,618.025681,91.169254,526.817734,1.8,1.291387,11.542572,8500,1.7,1,0.37702,84.723898,2,25981.07922,33.838375,2.01477,1,72.615313,6.903029,1.640612,11.027594,5.622729,0.71892,1.345127,1.640612,1957.038155,550.237326,550.237326,100.099176,4053.588255,1.245041,92.493744,0.833333,727.410734,6.503379,3566.050831,412.677995,1991.239757,610.65056,6.355996,1,25,0.490946,21.920754,6.237467,177.71,57.281706,1.848541,0.838831,2.7,24840.5,15.706529,8.75,13.12486,40.427717,0.838831,0.71892,2.037847,4.987465,5.502374,51.277293,3.328092,1.640612,57414.767098,5.741477,0.71892,0.000576,285.831798,7.721052,10054.660778,209.108574,77.976206,24.148408,7.76589,308.195126,127.132221,72.615313,14423.538159,42105,1461.803244,0.660634,3.292844,1624.204068,146.443385,109.08137,0.709,419.146072,109.726692,0.30191,84.8,9374.344132,0.589534,1507.5,14.840381,173.541122,4.496907,2.896317,33.838375,7.998866,51.719713,3771.082043,9150.23,784.634204,4.120006,15.4549,0.36011,359.177018,40.262193,20.601112,17.689258,2623.5,9.000062,73129.27553,73.129276,1409.323636,1.79,14.840381,116.041526,1.390533,34.983676,380.680985,135,8.472443,0.384966,156.197602,0.000398,1,3.51931,6605.99249,3.702144,48.652566,0.000828,3.860672,168.170596,3.641352,40991.23764,4.099124,73.43924,985.877378,2.506646,20704.074987,3.75038,98.635826,21.209538,10180,0.038402,1.345127,25.270634,201.017556,7.93037,581.039943,14.840381,1128.901644,139.5698,199.710937,0.71892,37663.275326,2266.65,376.632754,14.154,14154,14.840381,8.496804,0.925737,512.795,28.284186,2318.87167,30.773941,2.260731,6.790557,2.743296,7513524.04576,7.513524,17529.838776,3666.307406,27.716878,44.518818,3.673084,113.14,181921182843516,23063.169598,250.378711,98.635826,5252.55,374.8
1,77.602253,103.413892,133.371844,5.493454,139.343556,615.482784,615.482784,91.237638,526.755836,1.8,1.282532,11.523861,8500,1.7,1,0.377032,84.726109,2,26025.69983,33.783522,2.014684,1,72.6824,6.904399,1.637952,11.010452,5.568052,0.717048,1.342511,1.637952,1956.27468,549.345385,549.345385,99.936914,4053.887189,1.243428,92.34381,0.833333,722.170077,6.502716,3565.171884,412.009039,1994.360821,610.5923,6.34437,1,25,0.49015,21.881984,6.227412,177.71,57.23288,1.845544,0.837472,2.7,24840.5,15.700982,8.75,13.103584,40.445339,0.837472,0.717048,2.033342,4.97938,5.493454,51.268229,3.332246,1.637952,57441.591261,5.744159,0.717048,0.000575,285.368462,7.720597,10053.111497,209.105292,78.076092,24.148531,7.76476,307.96463,126.95703,72.6824,14422.604834,42105,1461.889104,0.659562,3.29305,1621.571214,146.392858,108.998131,0.709,419.286287,109.781703,0.301976,84.8,9373.335146,0.588578,1507.5,14.715975,173.50378,4.495698,2.891622,33.783522,7.997702,51.583578,3770.123266,9150.23,785.106366,4.111202,15.456386,0.359526,359.143434,40.284237,20.416962,17.747422,2623.5,8.986336,72741.462726,72.741463,1409.300397,1.79,14.715975,115.964296,1.386732,34.997813,381.882417,135,8.453552,0.384874,155.518272,0.00038,1,3.519124,6593.881342,3.704717,48.671681,0.000823,3.86373,167.89799,3.641384,40920.140266,4.092014,73.93755,985.404918,2.506698,20727.367218,3.75049,98.533292,21.222008,10198.70937,0.0381,1.342511,25.22967,200.691704,7.944604,581.169399,14.715975,1125.745286,139.343556,198.519043,0.717048,37661.918616,2266.65,376.619186,14.154,14154,14.715975,8.491413,0.92613,512.795,28.3646,2318.894362,30.8248,2.25712,6.788292,2.741192,7403137.670291,7.403138,17506.758486,3666.893443,27.703852,44.503558,3.673061,113.14,180296347113060,23064.562815,250.383058,98.533292,5252.55,374.8
